SampleID	Stage	Glucose	Fructose	Sucrose	Citrate	Malate	Total_AA	Proteins	Starch	Sorbitol
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6011	S01	20.78837866	22.99219763	41.47887771	1.883484142	55.56043689	68.06313032	12.81255957	31.07129106	38.25948387
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6012	S01	28.8701672	28.40585034	49.42858583	1.583236258	60.63409161	86.6779719	12.66149524	41.70390863	62.61443244
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
6013	S01	31.46594113	25.91638792	45.17414607	2.906249281	65.38753893	69.18227769	11.85404831	32.28797582	72.41554095
